Wavelength	Name	Ionization Stage	RelInt
340.332	Fe	1	11
340.335	Mo	1	24
340.336	Ti	1	15
340.336	V	1	46
340.343	Ni	1	41
340.343	Dy	2	483
340.349	Nb	2	6
340.360	Ce	2	16
340.360	Cr	1	39
340.365	Cd	1	1301
340.368	Zr	2	31
340.370	In	1	19
340.372	Ce	1	4
340.375	Nb	1	10
340.379	W	1	8
340.384	Ce	1	9
340.391	Sb	2	13
340.413	Ce	1	19
340.413	In	2	1
340.414	W	2	5
340.422	W	1	16
340.424	K	2	1
340.429	In	2	1
340.430	Fe	1	51
340.434	Mo	1	46
340.435	Fe	1	151
340.442	Ce	1	13
340.443	P	2	1
340.443	V	2	51
340.444	In	2	1
340.458	Pd	1	3001
340.465	Th	2	166
340.472	Re	1	101
340.475	Fe	1	3
340.480	W	1	15
340.483	Zr	2	76
340.486	Mo	1	11
340.491	Au	1	4
340.491	Ce	2	21
340.496	V	1	10
340.497	Ti	2	10
340.499	Dy	2	287
340.503	Ag	1	13
340.504	Gd	2	215
340.509	Ti	1	30
340.512	Co	1	2010
340.516	V	1	40
340.520	Mo	1	18
340.521	Cr	1	22
340.525	Bi	1	70
340.527	W	1	17
340.532	Bi	1	50
340.542	Nb	1	90
340.544	Ce	1	16
340.556	Th	1	365
340.557	Fe	1	11
340.563	Ce	1	14
340.570	Mo	2	11
340.572	U	1	414
340.580	Ce	1	20
340.582	Co	1	40
340.583	Fe	1	13
340.583	Ni	2	10
340.588	Ru	1	60
340.589	Re	1	160
340.594	Mo	1	35
340.597	Ce	2	35
340.606	V	2	10
340.609	Ce	1	15
340.609	W	2	10
340.613	Nb	1	40
340.621	Ce	1	20
340.636	Ce	2	18
340.642	Ce	1	12
340.644	Fe	1	40
340.655	Rh	1	60
340.659	W	2	10
340.660	Ru	1	54
340.661	Ca	1	4
340.661	Nb	1	14
340.666	Ta	2	89
340.676	Dy	2	395
340.679	Te	2	1
340.680	Fe	1	161
340.682	W	2	22
340.683	V	1	38
340.687	Cr	1	6
340.692	Gd	1	438
340.693	P	1	1
340.694	Ce	1	3
340.694	Nb	2	32
340.694	Ta	1	86
340.716	Dy	2	332
340.721	Ti	2	63
340.723	Cr	1	52
340.724	Ce	2	28
340.730	Ni	2	26
340.732	Nb	2	31
340.738	O	2	1
340.740	Ta	2	19
340.746	Fe	1	801
340.748	Sn	2	1
340.756	Gd	2	1216
340.759	Ce	1	3
340.761	Gd	2	641
340.763	Mo	2	10
340.763	W	1	13
340.769	Ce	1	9
340.775	Hf	2	46
340.780	Dy	2	918
340.783	Th	1	276
340.797	Nb	1	19
340.799	V	1	19
340.801	Cr	1	42
340.804	Ce	1	3
340.808	Zr	2	20
340.813	N	2	1
340.813	Pt	1	311
340.814	Dy	2	686
340.818	Ce	1	3
340.821	W	2	6
340.837	Nb	1	16
340.838	W	1	18
340.839	Ca	1	4
340.839	Ce	1	9
340.846	Ce	1	3
340.860	Bi	2	1
340.864	Th	2	233
340.866	Mo	2	27
340.867	Re	1	101
340.868	Nb	2	56
340.869	Er	2	531
340.875	Th	1	389
340.876	Cr	2	136
340.877	Zr	1	10
340.880	Ce	1	11
340.889	Co	1	9
340.895	Ce	1	6
340.901	W	1	6
340.909	V	1	13
340.910	Ca	1	13
340.918	Co	1	1001
340.919	Nb	2	11
340.920	Fe	1	41
340.924	W	1	1
340.927	Th	2	193
340.928	Ru	1	101
340.937	Cr	1	61
340.940	Ce	2	11
340.941	Zr	1	4
340.943	W	1	8
340.950	Ce	1	9
340.958	Ni	1	301
340.961	W	1	10
340.964	Co	1	16
340.980	Ti	2	59
340.984	O	2	1
340.986	Ce	1	3
340.987	Er	1	1031
340.991	Nb	1	12
341.010	Bi	2	1
341.015	Hf	2	86
341.017	W	2	16
341.018	Fe	1	51
341.022	Ce	1	13
341.025	Zr	2	101
341.048	W	1	14
341.062	Mo	2	26
341.069	Tb	2	536
341.072	Dy	2	242
341.078	Ag	1	9
341.087	W	1	20
341.090	Fe	1	13
341.101	W	1	10
341.102	Cr	1	84
341.102	Gd	1	491
341.109	Mo	1	8
341.111	Ce	1	6
341.113	Fe	1	3
341.131	Cs	1	1
341.136	Fe	1	111
341.143	Ce	1	11
341.156	Ce	1	13
341.164	Ru	1	101
341.168	Ti	1	13
341.179	Zr	1	4
341.180	Bi	2	1
341.183	Ce	1	13
341.201	Mo	1	11
341.202	Gd	2	209
341.205	W	1	11
341.227	Rh	1	361
341.229	Mo	2	22
341.233	Ce	2	11
341.234	Co	1	1101
341.248	Nb	2	23
341.259	Tm	1	1137
341.263	Co	1	1041
341.264	Fe	1	9
341.274	W	2	15
341.280	Ru	1	56
341.280	Sn	1	6
341.293	Nb	2	156
341.295	Mo	2	16
341.296	W	1	20
341.301	Th	1	387
341.303	Sn	1	1
341.313	Fe	1	701
341.321	Nb	2	42
341.323	Ce	1	5
341.328	Gd	2	399
341.332	Ce	1	9
341.334	Cu	1	28
341.337	Mo	1	17
341.340	Zr	2	14
341.345	Ce	1	5
341.348	Fe	1	3
341.348	Ni	1	516
341.351	Nb	1	8
341.351	P	1	1
341.354	W	1	21
341.361	Ce	1	4
341.365	Mo	1	19
341.373	Hf	2	23
341.374	S	1	1
341.378	Dy	2	375
341.394	Ni	1	311
341.406	Nb	1	19
341.413	Ta	2	119
341.416	Ce	2	9
341.419	V	3	61
341.431	Ce	1	9
341.432	U	1	375
341.435	Cr	1	9
341.443	Mo	2	21
341.446	Ag	1	5
341.460	Ca	1	3
341.460	Ce	1	6
341.464	Ru	1	56
341.466	Zr	3	36
341.474	Co	1	201
341.476	Ce	1	6
341.477	Ni	1	1001
341.482	Dy	2	295
341.488	V	2	1
341.490	Ho	2	422
341.495	Zr	1	3
341.506	Ce	1	9
341.527	Mo	1	6
341.527	Ta	2	4
341.530	Ce	1	4
341.538	Ca	1	3
341.541	W	2	4
341.553	Co	1	21
341.553	Fe	1	61
341.555	W	1	8
341.558	Cr	1	9
341.561	Ce	1	11
341.563	Mo	1	11
341.571	Dy	2	318
341.578	Co	2	101
341.580	Cu	1	11
341.598	Nb	1	51
341.599	Ti	1	16
341.602	Fe	2	3
341.608	Mo	2	3
341.619	Ru	1	51
341.621	Mo	2	5
341.629	Fe	1	3
341.644	Ho	2	1163
341.654	V	1	8
341.655	Ce	2	21
341.662	W	2	8
341.667	Fe	1	2
341.668	Zr	1	5
341.670	Ce	1	13
341.686	Ce	2	11
341.695	Gd	2	641
341.696	Ti	2	8
341.700	Mo	2	1
341.706	Pt	1	4
341.706	V	1	36
341.713	Dy	2	382
341.716	Co	1	401
341.716	Fe	1	6
341.717	Nb	2	1
341.726	Fe	1	7
341.727	Nb	1	6
341.733	Ru	1	2
341.734	Hf	1	11
341.734	Gd	2	279
341.745	Ce	2	31
341.749	Cd	2	11
341.751	Mo	1	6
341.767	Co	1	26
341.772	Ca	1	3
341.780	Co	1	31
341.784	Fe	1	151
341.786	Nb	1	6
341.789	Ce	2	21
341.798	Cr	1	9
341.810	Dy	2	444
341.817	Fe	1	5
341.834	Mo	1	5
341.839	Yb	1	123
341.850	Ho	1	627
341.851	Fe	1	151
341.851	Sc	1	6
341.851	V	1	26
341.852	Mo	1	11
341.873	Gd	2	438
341.878	Th	2	536
341.888	Fe	1	2
341.893	Ce	2	21
341.902	Mo	2	9
341.910	Zr	2	7
341.915	Fe	1	3
341.917	Hf	1	16
341.917	Th	2	324
341.924	Ce	1	3
341.928	W	1	18
341.932	Ce	1	3
341.934	P	2	1
341.941	Re	1	81
341.963	Dy	2	545
341.965	Zr	1	19
341.967	Cr	1	9
341.970	Fe	1	10
341.970	W	2	9
341.975	Ta	1	56
341.989	Cr	1	13
341.991	O	1	1
341.998	Ag	1	4
342.004	Mo	1	31
342.007	W	1	17
342.009	Ru	1	69
342.011	Nb	1	7
342.016	Cd	2	6
342.017	Ce	2	38
342.017	Cu	1	19
342.018	Er	2	361
342.032	Ba	1	11
342.032	Si	1	3
342.035	W	1	14
342.047	Co	1	6
342.053	Ce	2	9
342.063	Nb	2	56
342.063	O	1	1
342.070	V	2	11
342.074	Ni	1	34
342.079	Co	1	83
342.079	Mn	1	9
342.079	Dy	1	321
342.082	Ca	1	3
342.095	Ce	1	8
342.107	Ce	1	9
342.113	W	2	6
342.116	Nb	2	13
342.119	Cr	2	53
342.120	Ni	1	7
342.121	Th	1	662
342.124	Pd	1	2003
342.125	Mo	1	9
342.131	Dy	2	517
342.134	Co	1	6
342.134	Ni	1	33
342.141	Zr	1	6
342.142	W	2	3
342.154	Ce	2	8
342.163	Co	1	23
342.167	Cr	1	5
342.169	U	2	292
342.171	Ce	1	6
342.172	Cr	1	15
342.172	Pt	1	5
342.179	Tm	1	721
342.200	Ce	1	8
342.214	Fe	1	5
342.221	Ce	1	5
342.226	V	2	3
342.231	Mo	1	13
342.233	Ni	1	13
342.242	Ce	1	11
342.243	W	1	13
342.246	Gd	2	1653
342.249	Fe	1	43
342.250	Ce	2	21
342.260	Dy	2	240
342.266	Fe	1	103
342.266	Ti	2	7
342.271	Ce	2	33
342.273	Cr	2	38
342.277	Mo	2	3
342.277	Nb	2	6
342.278	Co	1	10
342.280	W	2	3
342.284	Nb	2	4
342.286	Dy	2	731
342.287	Ca	1	3
342.287	Ni	1	13
342.290	Co	1	21
342.290	Er	1	1205
342.296	Cd	2	3
342.317	Ti	1	7
342.323	Dy	2	172
342.330	W	1	10
342.347	Ce	1	7
342.361	Ce	1	6
342.364	Nb	2	3
342.366	Si	1	3
342.371	Ni	1	603
342.376	Nb	1	18
342.384	W	1	9
342.385	Ce	2	23
342.385	Co	2	18
342.386	V	1	28
342.389	Gd	1	1500
342.402	Ce	1	11
342.415	Ho	1	1163
342.429	Fe	1	203
342.436	Ce	1	6
342.445	W	2	5
342.450	Tm	1	518
342.451	Co	1	83
342.460	Mo	1	11
342.460	Gd	2	415
342.462	Re	1	303
342.463	Zr	2	5
342.476	Mo	3	8
342.482	W	1	7
342.482	Zr	2	18
342.492	Ca	1	3
342.500	P	2	1
342.501	Fe	1	111
342.503	W	1	10
342.506	Dy	2	293
342.507	V	1	46
342.508	Tm	2	834
342.520	Nd	2	291
342.528	V	1	13
342.534	Ce	2	11
342.543	Nb	2	331
342.547	Mo	1	17
342.547	Sb	1	1
342.554	W	1	12
342.558	Fe	2	7
342.567	Ce	1	3
342.586	Nb	1	81
342.594	Ce	2	21
342.594	W	1	7
342.598	Cr	1	28
342.600	Mo	1	21
342.621	Ce	2	37
342.623	W	2	8
342.626	P	2	1
342.632	Fe	1	8
342.634	Gd	2	190
342.639	Fe	1	101
342.644	Ce	1	3
342.645	Co	1	18
342.656	Nb	2	206
342.658	Ce	2	22
342.664	Fe	1	141
342.672	Pt	1	10
342.679	Mo	1	13
342.686	Na	1	11
342.687	Ce	1	3
342.693	Zr	1	3
342.701	Fe	1	2
342.708	Ce	1	6
342.712	Ce	1	9
342.712	Fe	1	101
342.736	Ce	3	23
342.742	O	1	1
342.745	Nb	1	61
342.760	Ce	2	6
342.761	Re	1	51
342.765	Cr	1	42
342.767	Os	1	96
342.772	W	1	10
342.776	Co	1	7
342.783	Ce	1	4
342.790	Mo	1	9
342.793	Pt	1	57
342.805	Ce	1	4
342.820	Fe	1	101
342.823	Co	1	103
342.832	Ru	1	201
342.836	Nb	1	7
342.839	Er	2	290
342.847	Gd	2	365
342.850	Ce	1	6
342.851	Ca	1	7
342.861	Tm	2	316
342.869	Ce	2	11
342.875	Fe	1	8
342.876	Co	1	9
342.878	Nb	1	21
342.887	Ce	1	5
342.888	Mo	2	2
342.892	Al	2	1
342.894	Ce	1	3
342.895	Ti	1	12
342.899	Dy	2	394
342.900	Th	1	317
342.904	Nb	1	16
342.910	Ca	1	5
342.917	Ce	1	6
342.921	Sc	1	20
342.933	Tm	1	1282
342.944	Dy	2	457
342.948	Sc	1	15
342.955	Ru	1	86
342.960	Pb	2	1
342.960	W	1	23
342.963	Ce	1	4
342.968	Co	1	31
342.985	Ce	1	13
342.988	Er	2	154
342.997	Tm	2	520
343.009	P	1	1
343.010	Bi	2	26
343.022	Mo	1	8
343.024	Gd	2	238
343.025	Ce	1	6
343.026	W	1	11
343.028	Zr	1	11
343.030	Bi	2	1
343.031	Ce	2	13
343.051	Si	1	3
343.053	Bi	2	1
343.053	Zr	2	101
343.055	Ti	1	9
343.058	W	2	4
343.060	Ce	1	5
343.066	Ce	1	5
343.076	Ru	1	116
343.083	Bi	2	1
343.084	Ce	1	13
343.087	Ti	1	6
343.088	W	1	13
343.094	Ta	3	121
343.094	Zr	1	3
343.098	Gd	2	249
343.101	Ce	1	11
343.106	Nb	1	9
343.106	Er	1	968
343.113	U	1	590
343.118	Nb	2	6
343.119	Ce	1	9
343.119	Tm	2	324
343.123	Bi	2	1
343.128	Cr	1	44
343.135	Pb	1	3
343.136	Sc	1	13
343.149	Ce	2	14
343.156	Zr	2	19
343.158	Co	1	541
343.158	Cr	1	7
343.169	Cr	1	15
343.173	Ce	1	9
343.179	Dy	2	506
343.181	Fe	1	51
343.181	Th	2	405
343.184	Pt	1	6
343.185	Ti	1	6
343.195	Nb	1	9
343.200	Cr	1	26
343.220	Ru	1	51
343.223	Mo	2	1
343.231	Cr	1	26
343.232	Co	1	61
343.240	Zr	2	10
343.241	Ce	1	4
343.242	Nb	1	11
343.271	Nb	2	11
343.275	Ru	1	71
343.277	Ce	1	5
343.284	Co	1	4
343.284	Cr	1	11
343.286	Dy	2	238
343.287	Mo	1	6
343.300	Gd	2	363
343.303	Nd	2	254
343.304	Co	1	1001
343.304	Fe	1	51
343.306	W	1	8
343.309	Ce	2	26
343.309	Nb	1	11
343.318	Nb	1	3
343.325	Mo	2	1
343.326	Ru	1	61
343.328	W	1	1
343.329	Cr	2	31
343.337	Mo	1	4
343.345	Pd	1	1001
343.356	Ce	1	11
343.356	Mn	1	16
343.356	Ni	1	801
343.359	Cr	1	86
343.368	Ce	1	11
343.374	Nb	2	11
343.376	V	2	4
343.378	W	1	17
343.390	Zr	2	15
343.390	U	1	854
343.395	Nb	2	11
343.397	Cu	1	6
343.402	Fe	1	3
343.402	V	2	22
343.404	Mo	1	9
343.411	Cr	1	56
343.413	Ce	1	6
343.416	Hg	1	3
343.426	Rb	2	1
343.429	Ce	1	4
343.437	Dy	2	439
343.449	Mo	1	10
343.463	Er	2	288
343.464	Ag	1	3
343.472	Rb	1	1
343.473	Hg	1	16
343.473	Th	1	556
343.479	Mo	1	63
343.489	Rh	1	1201
343.490	Tm	2	121
343.518	Ru	1	81
343.519	U	1	558
343.520	Ce	1	21
343.524	W	1	12
343.535	Tm	1	849
343.537	V	2	21
343.538	Mo	2	61
343.543	Ti	1	12
343.545	Mo	1	7
343.547	Cr	1	10
343.548	Ni	1	4
343.549	U	1	942
343.556	Sc	1	33
343.558	Nb	2	21
343.568	Ce	1	24
343.568	Cr	1	41
343.571	W	2	30
343.575	Co	1	29
343.582	Cr	1	51
343.600	Ta	1	91
343.609	Dy	2	565
343.611	Fe	2	26
343.619	Ce	1	26
343.619	Cr	1	71
343.630	Ce	2	36
343.639	V	2	21
343.654	Cu	1	28
343.672	Ce	1	24
343.673	Th	1	449
343.674	Ru	1	321
343.683	Nb	2	23
343.692	Dy	2	364
343.695	Ce	1	6
343.696	Co	1	11
343.696	Nb	3	71
343.702	Ir	1	36
343.705	Fe	1	96
343.714	Zr	2	26
343.715	N	3	1
343.722	Mo	1	51
343.722	W	2	14
343.728	Ni	1	641
343.731	Th	1	472
343.732	Ce	1	13
343.736	Pb	1	11
343.737	Ta	1	308
343.749	Sb	1	11
343.763	Tm	2	129
343.763	Er	2	154
343.769	Co	1	151
343.771	Re	1	101
343.777	V	1	7
343.781	Ce	3	11
343.787	V	1	4
343.795	Fe	1	23
343.806	Ce	1	16
343.821	W	1	11
343.823	Ce	1	4
343.823	Zr	2	451
343.831	Fe	1	14
343.833	In	2	1
343.837	Ru	1	106
343.841	Nb	2	52
343.843	Hf	1	16
343.851	In	2	1
343.871	Co	1	81
343.881	W	1	16
343.887	Mo	1	41
343.888	Ce	1	4
343.891	Co	1	31
343.894	Dy	2	567
343.895	Th	2	368
343.896	W	1	10
343.897	Mn	2	41
343.900	Ta	2	1
343.921	Gd	2	696
343.923	Mo	1	5
343.930	Ti	1	25
343.933	Nb	1	6
343.935	Al	1	1
343.936	Cr	1	33
343.944	Ce	1	4
343.955	Mo	1	7
343.971	Th	2	365
343.979	Gd	2	437
343.983	Ce	2	28
343.983	Mo	1	7
343.987	Fe	1	23
343.992	Nb	2	55
343.999	W	1	14
343.999	Gd	2	847
344.000	Ce	1	3
344.005	K	2	1
344.005	Mn	1	3
344.021	Ru	1	131
344.024	Ta	2	69
344.040	O	1	1
344.045	Zr	1	11
344.045	Dy	2	423
344.047	Ce	1	16
344.051	Cu	1	15
344.053	Rh	1	103
344.057	Ce	1	4
344.058	Zr	1	15
344.059	Al	1	1
344.059	Nb	2	96
344.061	Fe	1	801
344.063	W	2	26
344.082	Eu	2	119
344.093	Dy	2	1197
344.097	Zr	1	13
344.099	Fe	1	501
344.111	Cr	1	56
344.114	Co	1	9
344.121	Ce	2	41
344.140	Ce	1	11
344.140	Pd	1	803
344.144	Mo	1	21
344.145	Cr	1	171
344.145	Dy	2	367
344.150	Tm	2	683
344.164	Nb	2	43
344.189	Ce	1	3
344.189	Mo	2	14
344.197	In	2	1
344.197	W	1	15
344.198	Mn	2	151
344.200	V	1	19
344.204	Ni	1	16
344.218	Ce	1	11
344.223	Fe	2	3
344.225	Ce	1	9
344.225	Te	2	1
344.233	V	1	31
344.236	Co	2	9
344.236	Fe	1	66
344.238	Ce	2	29
344.242	Cd	2	1
344.248	Mo	2	7
344.250	Dy	2	290
344.253	W	2	13
344.255	Ce	1	5
344.255	Ni	1	6
344.258	Th	1	270
344.265	Nb	1	7
344.266	Mo	1	7
344.267	Fe	1	32
344.268	Zr	1	11
344.268	Er	1	1637
344.279	Nb	1	5
344.293	Co	1	402
344.295	Ce	2	20
344.295	U	1	549
344.299	Tm	1	685
344.301	W	1	12
344.320	Co	1	27
344.326	Mo	1	22
344.335	Ce	1	4
344.338	Ti	2	5
344.348	Dy	2	525
344.356	Zr	2	10
344.363	Ce	3	10
344.364	Al	1	11
344.364	Co	1	502
344.364	Ti	1	14
344.365	Fe	1	6
344.368	Ce	1	24
344.374	Nb	2	22
344.375	Er	2	161
344.378	Cr	1	56
344.388	Fe	1	601
344.418	Ce	1	6
344.425	Ni	1	11
344.425	Dy	2	190
344.427	Nb	2	52
344.431	Ti	2	211
344.440	Ti	1	6
344.446	Os	1	63
344.460	W	1	18
344.479	Ce	1	6
344.487	Al	1	1
344.489	Ti	1	18
344.503	Mo	1	21
344.515	Fe	1	316
344.522	Th	2	185
344.526	Mo	1	24
344.540	W	1	23
344.543	Hg	1	16
344.544	S	2	16
344.550	Mo	2	18
344.555	Os	1	96
344.556	Ti	1	19
344.557	Dy	2	707
344.560	Cr	1	116
344.567	Nb	1	66
344.571	W	1	26
344.575	Th	2	300
344.577	Fe	1	26
344.580	Mo	1	19
344.580	V	1	31
344.607	Ru	1	66
344.609	Co	1	76
344.609	Mo	2	17
344.620	Ce	1	31
344.626	Ni	1	1016
344.639	Co	2	19
344.643	K	1	166
344.649	Ru	1	66
344.655	Tm	1	536
344.660	Ti	1	20
344.660	W	1	16
344.661	Zr	1	31
344.672	Ce	2	31
344.679	Fe	1	17
344.685	Ce	1	18
344.687	Er	1	1731
344.690	W	1	23
344.691	Ta	2	18
344.693	Nb	2	16
344.700	Dy	2	557
344.701	Cr	1	51
344.712	Mo	1	41
344.712	W	1	24
344.722	Hg	1	18
344.727	Ce	1	19
344.727	Dy	2	397
344.728	Co	1	26
344.728	Fe	1	116
344.735	Tm	1	539
344.737	Zr	1	166
344.738	K	1	116
344.743	Cr	1	51
344.753	Ce	1	18
344.767	Pt	2	16
344.772	W	1	22
344.773	Dy	2	417
344.774	Rh	1	66
344.776	Cr	1	51
344.778	Pt	2	17
344.780	Co	1	6
344.792	O	2	1
344.795	W	1	16
344.796	Ce	1	3
344.802	Ce	1	3
344.809	S	1	1
344.818	Cr	1	14
344.821	W	1	23
344.822	Nb	2	54
344.825	Ti	1	7
344.828	Ce	2	13
344.831	Ca	1	3
344.836	Co	1	13
344.853	Mo	2	23
344.864	Ce	1	7
344.867	Nb	2	27
344.881	Y	2	44
344.883	W	1	36
344.886	Ce	1	31
344.896	Ru	1	96
344.897	Ir	1	86
344.907	Mo	1	36
344.917	Co	1	526
344.920	Os	1	126
344.929	Th	2	239
344.931	W	1	32
344.937	Re	1	126
344.940	Zr	1	29
344.944	Co	1	526
344.945	W	1	29
344.965	Th	2	168
344.970	Co	1	31
344.976	Tm	2	287
344.985	Mo	1	31
344.987	Ti	1	7
344.987	W	2	32
344.991	Ce	2	6
344.991	Zr	1	11
344.998	Ce	1	11
345.000	Pb	2	1
345.023	Ce	1	9
345.029	Rh	1	111
345.033	Cu	1	181
345.033	Fe	1	231
345.036	Ce	1	4
345.038	Gd	2	664
345.059	Mo	2	21
345.060	Mn	1	5
345.072	Ce	1	3
345.073	Ti	1	5
345.075	W	1	11
345.077	Nb	2	13
345.080	Ce	1	13
345.084	Cr	2	36
345.091	Ce	1	14
345.095	Th	2	166
345.098	Ce	1	13
345.103	Ca	1	11
345.104	Hg	1	11
345.105	V	2	11
345.114	W	2	15
345.115	Rh	1	61
345.122	Fe	1	12
345.124	Gd	2	509
345.132	Ce	1	14
345.135	Pd	2	11
345.141	B	2	11
345.147	Mn	1	13
345.156	Ce	2	16
345.161	Pb	2	11
345.162	Ce	2	4
345.162	Fe	3	20
345.163	Nb	2	32
345.169	Hg	2	16
345.170	Pb	2	1
345.174	W	1	17
345.175	Mo	1	31
345.188	Re	1	101
345.190	Ce	1	3
345.190	Pb	3	11
345.191	W	1	14
345.192	Fe	1	161
345.227	Ce	1	3
345.228	B	2	36
345.228	Fe	1	159
345.231	Co	1	14
345.235	Nb	2	206
345.237	Nb	1	16
345.240	Yb	1	79
345.247	Ti	2	113
345.249	W	2	17
345.253	Ce	1	6
345.260	Mo	1	19
345.262	Ce	2	6
345.262	W	1	12
345.264	Nb	1	21
345.266	Al	1	1
345.280	Ce	1	6
345.282	Mo	2	21
345.289	Ni	1	651
345.291	Ru	1	67
345.300	Pb	2	1
345.302	Fe	1	31
345.302	Tm	1	612
345.309	V	2	1
345.324	Ce	1	9
345.333	Cr	1	36
345.337	Mo	1	5
345.349	Mo	1	9
345.351	Co	1	3001
345.351	Th	1	854
345.353	Ti	1	6
345.363	Ce	1	3
345.365	Ti	1	4
345.366	Er	1	822
345.367	Tm	2	677
345.373	Mo	1	1
345.374	Cr	1	31
345.376	Ce	1	4
345.386	Pt	1	2
345.388	W	1	1
345.396	Nb	2	1
345.402	Ce	1	4
345.407	Yb	2	101
345.413	Pt	1	5
345.416	Ni	2	3
345.416	Ti	1	16
345.422	Mo	1	11
345.425	Ce	1	3
345.432	Dy	2	606
345.439	Ce	3	51
345.450	Bi	2	1
345.451	Dy	2	700
345.453	W	1	10
345.457	Zr	2	12
345.469	Cu	1	51
345.471	Nb	2	54
345.473	In	1	4
345.473	Ti	1	4
345.480	Ce	1	9
345.482	Bi	2	1
345.488	V	1	28
345.491	Ce	1	6
345.491	Nb	2	84
345.497	Cr	2	101
345.500	Pb	2	1
345.501	Bi	2	1
345.502	Ce	1	6
345.502	W	2	21
345.503	Os	1	66
345.512	Te	2	1
345.518	Be	1	51
345.521	V	1	9
345.522	Rh	1	313
345.523	Co	1	2011
345.523	Fe	1	3
345.527	Cr	1	46
345.528	Bi	2	101
345.528	Gd	1	482
345.539	Ti	1	11
345.542	Rh	1	53
345.542	Ti	1	9
345.547	Ce	1	3
345.549	Pb	3	71
345.561	Cr	1	86
345.572	Ge	2	1
345.575	Ti	1	7
345.587	Mo	2	11
345.591	Zr	1	14
345.603	Ce	1	3
345.615	Mo	1	12
345.617	Hg	1	1
345.634	Ce	2	11
345.638	Ti	2	151
345.639	Mo	1	26
345.643	Co	1	6
345.652	Mo	1	8
345.653	Nb	1	26
345.656	Dy	2	561
345.662	Ru	1	69
345.665	Ti	1	3
345.667	Ce	2	22
345.677	Ce	2	10
345.688	Te	2	1
345.691	V	1	23
345.693	Co	1	33
345.693	Fe	2	8
345.698	Nb	1	6
345.704	Nb	2	16
345.705	Gd	2	299
345.707	Rh	1	105
345.709	Ag	1	18
345.709	Fe	1	6
345.713	Ca	1	18
345.715	V	2	18
345.717	Ce	2	22
345.718	Zr	1	26
345.720	Nb	1	21
345.729	Ti	1	23
345.736	W	1	25
345.745	Sc	1	24
345.749	Ti	1	26
345.751	Fe	1	17
345.756	Ce	1	34
345.756	Zr	2	41
345.761	Cr	2	20
345.771	U	2	269
345.772	W	1	26
345.779	Nb	1	31
345.785	Cu	1	66
345.793	Rh	1	136
345.802	Ti	1	10
345.803	Co	1	61
345.809	Cr	1	51
345.815	Mo	1	14
345.817	U	1	761
345.821	Ce	1	5
345.822	Al	1	1
345.828	Yb	2	18
345.831	Fe	1	86
345.831	W	1	19
345.839	Os	1	213
345.847	Ni	1	851
345.855	Tm	1	879
345.872	Nb	2	11
345.874	Nb	1	6
345.885	Mo	2	26
345.886	Ce	1	9
345.887	Nb	1	4
345.893	Zr	2	46
345.895	Nb	1	21
345.902	Os	1	111
345.902	W	1	10
345.914	Ce	1	6
345.926	Sb	1	1
345.929	Cr	2	36
345.939	Ce	3	18
345.943	Ce	1	3
345.943	Cu	1	28
345.943	Fe	1	14
345.943	Ti	1	22
345.952	W	1	18
345.956	Nb	2	21
345.956	Sb	1	6
345.970	Nb	1	31
345.974	Fe	1	3
345.983	Ce	2	13
345.992	Fe	1	81
345.992	Mo	1	9
345.992	U	1	663
345.993	Zr	2	21
346.001	Mn	2	6
346.016	Ce	2	7
346.022	Mo	1	6
346.030	Yb	1	314
346.033	Mn	2	61
346.040	Dy	2	271
346.042	W	2	1
346.043	Cr	1	41
346.047	Re	1	1001
346.058	Ce	1	3
346.067	Dy	2	175
346.072	Co	1	19
346.077	Pd	1	301
346.078	Ce	1	3
346.078	Mo	1	51
346.078	W	1	7
346.097	Dy	2	775
346.099	Ce	1	13
346.109	Zr	1	22
346.118	Co	1	104
346.121	Ce	1	5
346.122	Th	1	497
346.130	Dy	2	509
346.134	Ce	2	16
346.136	W	1	14
346.139	Er	2	691
346.141	Ce	1	3
346.150	Ti	2	206
346.157	Rb	2	1
346.157	V	2	4
346.161	Nb	1	8
346.165	Ni	1	851
346.165	W	1	7
346.179	Ce	2	11
346.181	W	1	15
346.204	Rh	1	1151
346.207	Mo	2	26
346.219	Sc	1	7
346.220	Tm	2	849
346.222	U	1	610
346.223	Ce	1	4
346.235	Fe	1	14
346.243	Ce	1	9
346.249	Na	2	3
346.249	Ta	2	1
346.257	Er	1	1811
346.262	Ca	1	7
346.264	Nb	1	9
346.265	Hf	2	16
346.273	Cr	2	11
346.276	Ce	1	11
346.280	Co	1	1081
346.280	Ni	1	17
346.285	Th	2	245
346.287	Mn	2	1
346.302	Zr	2	59
346.303	Mo	2	21
346.303	Nb	1	36
346.307	V	2	31
346.312	Ce	2	4
346.314	Ru	1	65
346.320	Ti	1	10
346.321	Ce	2	14
346.325	W	1	26
346.330	Fe	1	9
346.333	Mn	2	1
346.334	Ce	1	4
346.339	V	1	13
346.349	Co	1	9
346.349	Cu	1	7
346.351	W	2	34
346.355	Mo	2	31
346.355	U	1	840
346.360	Pb	2	1
346.361	Cr	1	17
346.363	Al	2	4
346.368	Nb	1	8
346.372	Th	2	308
346.376	Ce	2	17
346.381	Nb	1	81
346.382	V	2	26
346.394	Pt	1	4
346.397	Ta	1	51
346.399	Gd	2	982
346.400	Cr	2	4
346.404	Mn	2	1
346.414	Si	1	4
